GeoFips,GeoName,LineCode,Description,2014,2015,2016,2017,2018,2019
37000,North Carolina,15,      Housing and utilities,52767.5,55748.2,58892.4,61419.9,64858.3,68029.8
37000,North Carolina,16,      Health care,53379.3,56181.8,59621.4,63935.9,67761.3,71475.8
37000,North Carolina,17,      Transportation services,6715.1,7260.9,7828.6,8126.7,8645.8,9000
37000,North Carolina,18,      Recreation services,11473.8,12218.8,12997.8,13460.4,14317.5,14876.1
37000,North Carolina,19,      Food services and accommodations,21733.3,23257.3,24597.9,25689.5,26946.7,28158.8
37000,North Carolina,20,      Financial services and insurance,20261.3,21748.3,22559.6,24378.2,25790.4,27403.6
37000,North Carolina,21,      Other services,23292.5,24434.3,25861.3,27272.7,28959.2,30130.9
37000,North Carolina,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),1392.3,1346.1,1397.4,1416.8,1802.6,1694
37000,North Carolina,23,      Gross output of nonprofit institutions,24226,25472.1,27246.7,29726.8,31612.2,33296.1
37000,North Carolina,24,      Less: Receipts from sales of goods and services by nonprofit institutions,22833.7,24125.9,25849.3,28310,29809.5,31602.1
38000,North Dakota,1,Personal consumption expenditures,33558.1,33871.2,33341.7,33919.4,35492.7,36504.1
38000,North Dakota,2,  Goods,13300.6,12727.9,11910.2,11686,12108.6,12159.9
38000,North Dakota,3,    Durable goods,4693.8,4813.7,4627.7,4571.8,4737,4811.1
38000,North Dakota,4,      Motor vehicles and parts,1774.4,1795.1,1691.9,1693.9,1755.3,1752.9
38000,North Dakota,5,      Furnishings and durable household equipment,991.5,1026.6,994.6,956.1,978.3,997.9
38000,North Dakota,6,      Recreational goods and vehicles,1242.4,1260.6,1247.1,1254.5,1328.8,1390.5
38000,North Dakota,7,      Other durable goods,685.5,731.3,694,667.3,674.6,669.8
38000,North Dakota,8,    Nondurable goods,8606.8,7914.2,7282.5,7114.2,7371.6,7348.7
38000,North Dakota,9,      Food and beverages purchased for off-premises consumption,2297.2,2346.9,2323,2240.7,2270.6,2273.4
38000,North Dakota,10,      Clothing and footwear,1023.1,1035,1011,941.3,946.3,944.9
38000,North Dakota,11,      Gasoline and other energy goods,2753.2,1961.1,1429.9,1447.2,1608.6,1513.1
38000,North Dakota,12,      Other nondurable goods,2533.3,2571.2,2518.7,2485.1,2546,2617.4
38000,North Dakota,13,  Services,20257.5,21143.3,21431.5,22233.3,23384.2,24344.2
38000,North Dakota,14,    Household consumption expenditures (for services),19147.5,19950.9,20142.6,20862.6,21947.6,22849
38000,North Dakota,15,      Housing and utilities,3876.3,4228.6,4595.7,4891.9,5214.7,5512.3
38000,North Dakota,16,      Health care,5487.5,5890.2,6182.9,6429.2,6611.1,6823.4
38000,North Dakota,17,      Transportation services,1173.9,1084.6,892.6,896.6,950.2,976.4
38000,North Dakota,18,      Recreation services,1373.4,1354.7,1250.6,1253,1371.4,1440.7
38000,North Dakota,19,      Food services and accommodations,2312.8,2307.9,2176.1,2137.7,2193.6,2229.5
38000,North Dakota,20,      Financial services and insurance,2723.5,2896.6,2928.4,3052.4,3245.5,3384
38000,North Dakota,21,      Other services,2200.1,2188.3,2116.3,2201.7,2361,2482.7
38000,North Dakota,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),1110,1192.4,1288.9,1370.8,1436.5,1495.3
38000,North Dakota,23,      Gross output of nonprofit institutions,2893.3,3143.3,3345.5,3514,3654.2,3953.3
38000,North Dakota,24,      Less: Receipts from sales of goods and services by nonprofit institutions,1783.3,1950.8,2056.6,2143.2,2217.7,2458
39000,Ohio,1,Personal consumption expenditures,420262,435132.5,448629.2,467461.3,485588.3,499203.3
39000,Ohio,2,  Goods,135522.7,137403.2,139429.2,146065.1,150403.1,153012.2
39000,Ohio,3,    Durable goods,42574.3,44469.7,46145.2,48741.1,50611.2,52217.8
39000,Ohio,4,      Motor vehicles and parts,16123.1,16962.6,17368.9,18234.1,18922.8,19076
39000,Ohio,5,      Furnishings and durable household equipment,8888.9,9452.3,9934.7,10647.1,11171.9,11644.1
39000,Ohio,6,      Recreational goods and vehicles,10713.2,11028.5,11662.9,12656.5,13164.4,14076.8
39000,Ohio,7,      Other durable goods,6849.1,7026.3,7178.7,7203.4,7352,7420.9
39000,Ohio,8,    Nondurable goods,92948.4,92933.5,93284,97324,99791.9,100794.4
39000,Ohio,9,      Food and beverages purchased for off-premises consumption,32597.5,33767.6,34452.7,36265.7,37024,37583
39000,Ohio,10,      Clothing and footwear,10970.3,11122.4,11337.5,11353.3,11427.9,11456.4
39000,Ohio,11,      Gasoline and other energy goods,15439.1,12043.6,10477,11595.5,12761.3,12179.2
39000,Ohio,12,      Other nondurable goods,33941.5,35999.9,37016.8,38109.5,38578.6,39575.7
39000,Ohio,13,  Services,284739.3,297729.3,309200,321396.2,335185.3,346191.2
39000,Ohio,14,    Household consumption expenditures (for services),265277.6,277939,288276.5,299763,312915.6,323669
39000,Ohio,15,      Housing and utilities,65820.9,67778.5,69417.2,71736.6,74442.1,77344.5
39000,Ohio,16,      Health care,77554.4,82248.8,86167.9,88524.5,91236.6,93895
39000,Ohio,17,      Transportation services,12982.3,13486.7,13831.1,14285.6,15022.5,15503.6
39000,Ohio,18,      Recreation services,17434.6,18140.9,18839.5,19687.7,20239.1,20677.8
39000,Ohio,19,      Food services and accommodations,24696.4,26063.7,26556.6,27273.7,28336.2,29104.9
39000,Ohio,20,      Financial services and insurance,37581.2,40276.1,42542.4,46403,50447.6,52745.1
39000,Ohio,21,      Other services,29207.9,29944.3,30921.9,31851.9,33191.5,34398.2
39000,Ohio,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),19461.7,19790.3,20923.5,21633.2,22269.6,22522.2
39000,Ohio,23,      Gross output of nonprofit institutions,55866.3,57818.4,60443.5,61376.6,63425.2,65804
39000,Ohio,24,      Less: Receipts from sales of goods and services by nonprofit institutions,36404.6,38028.1,39520,39743.4,41155.6,43281.8
40000,Oklahoma,1,Personal consumption expenditures,120849.7,124121.7,127103,130756.5,136895.9,140938.2
40000,Oklahoma,2,  Goods,45334,45102.1,44979.7,45678.8,47663.1,48484.5
40000,Oklahoma,3,    Durable goods,15022.2,15487.9,15565.8,15733.2,16337.6,16696.4
40000,Oklahoma,4,      Motor vehicles and parts,6672.5,6891.1,6743.7,6698.6,6954.5,6981.3
40000,Oklahoma,5,      Furnishings and durable household equipment,3171.8,3306.4,3378.9,3432.9,3625.5,3800.6
40000,Oklahoma,6,      Recreational goods and vehicles,3229.7,3290.7,3424.3,3583.1,3694.3,3813.2
40000,Oklahoma,7,      Other durable goods,1948.3,1999.8,2018.9,2018.5,2063.4,2101.2
40000,Oklahoma,8,    Nondurable goods,30311.7,29614.2,29413.9,29945.7,31325.5,31788.1
40000,Oklahoma,9,      Food and beverages purchased for off-premises consumption,8800.8,8963.3,8977.6,8929.4,9092.6,9258.6
40000,Oklahoma,10,      Clothing and footwear,3825.9,3929.9,4046,4081.8,4235.1,4356
40000,Oklahoma,11,      Gasoline and other energy goods,6675.2,5133.1,4567.9,4805.1,5482.9,5151
40000,Oklahoma,12,      Other nondurable goods,11009.8,11587.9,11822.4,12129.3,12514.8,13022.5
40000,Oklahoma,13,  Services,75515.7,79019.6,82123.4,85077.7,89232.8,92453.8
40000,Oklahoma,14,    Household consumption expenditures (for services),73837.2,77464.1,80220.5,82924,87133.3,90468.7
40000,Oklahoma,15,      Housing and utilities,19064.7,19546.2,20398.6,21184.4,22362.3,23096.7
40000,Oklahoma,16,      Health care,21434.6,22930.7,23567,24020.3,25038.6,26201.6
40000,Oklahoma,17,      Transportation services,2432.6,2446.7,2504.7,2631.5,2774.2,2860
40000,Oklahoma,18,      Recreation services,4738.8,5010.8,5295.9,5469.4,5755.2,5904.4
40000,Oklahoma,19,      Food services and accommodations,8624.4,9196.1,9500.3,9626.7,10060.7,10281.6
40000,Oklahoma,20,      Financial services and insurance,9474.3,10190.5,10638.3,11416.4,12229.9,12848
40000,Oklahoma,21,      Other services,8067.9,8143.1,8315.7,8575.4,8912.5,9276.5
40000,Oklahoma,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),1678.5,1555.5,1902.9,2153.6,2099.4,1985.1
40000,Oklahoma,23,      Gross output of nonprofit institutions,12350.2,12905.4,13569.3,14279.5,14797,15432.7
40000,Oklahoma,24,      Less: Receipts from sales of goods and services by nonprofit institutions,10671.7,11349.9,11666.4,12125.8,12697.6,13447.6
41000,Oregon,1,Personal consumption expenditures,144235.4,151249,158185.1,167213.9,176483.3,184344.4
41000,Oregon,2,  Goods,47755.4,48957.7,49933.2,52984.3,56336.3,58381.1
41000,Oregon,3,    Durable goods,15844.9,16868.1,17839.9,19344.3,20629.2,21487.2
41000,Oregon,4,      Motor vehicles and parts,4657.3,5182.1,5524.3,6007.1,6215.3,6101.3
41000,Oregon,5,      Furnishings and durable household equipment,3944.9,4237.8,4530,4936,5299,5620.8
41000,Oregon,6,      Recreational goods and vehicles,5148.4,5300.1,5627.4,6193.8,6776.6,7377.7
41000,Oregon,7,      Other durable goods,2094.4,2148.1,2158.1,2207.4,2338.3,2387.4
41000,Oregon,8,    Nondurable goods,31910.5,32089.6,32093.3,33640,35707.1,36894
41000,Oregon,9,      Food and beverages purchased for off-premises consumption,13038.4,13493.9,13455,13843.8,14385,14924.1
41000,Oregon,10,      Clothing and footwear,4221.8,4345.2,4421.9,4556.8,4821.2,5008.9
41000,Oregon,11,      Gasoline and other energy goods,4446.9,3522.8,3200.1,3700.9,4275.5,4062.7
41000,Oregon,12,      Other nondurable goods,10203.4,10727.8,11016.3,11538.5,12225.4,12898.2
41000,Oregon,13,  Services,96480.1,102291.3,108251.9,114229.7,120147,125963.3
41000,Oregon,14,    Household consumption expenditures (for services),91634.9,97191.2,102680.5,108454.5,114100.9,119824.1
41000,Oregon,15,      Housing and utilities,28968.7,30612.7,32039.2,33757.4,35136.9,36727.6
41000,Oregon,16,      Health care,24097.4,25790,27564.3,29106.8,30265.8,32038.2
41000,Oregon,17,      Transportation services,4781.7,4940.6,5237.5,5465.3,5799.5,5998.2
41000,Oregon,18,      Recreation services,6381.8,6679.4,7148.5,7512.9,7884.1,8142.1
41000,Oregon,19,      Food services and accommodations,9782.7,10691.2,11266.6,11971.7,12985.6,13494.3
41000,Oregon,20,      Financial services and insurance,8713.5,9097.4,9406.9,10077.2,10811.6,11420.7
41000,Oregon,21,      Other services,8909.2,9379.8,10017.5,10563.1,11217.4,12003.2
41000,Oregon,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),4845.2,5100.1,5571.5,5775.2,6046,6139.2
41000,Oregon,23,      Gross output of nonprofit institutions,16599.9,17997.1,19333,20303.6,21152.3,22258.6
41000,Oregon,24,      Less: Receipts from sales of goods and services by nonprofit institutions,11754.8,12897.1,13761.5,14528.4,15106.2,16119.4
42000,Pennsylvania,1,Personal consumption expenditures,500211.7,513933.5,528566.8,547597.7,573858.7,595321
42000,Pennsylvania,2,  Goods,155100.6,155597.8,158837.4,163463.1,170387.4,175299.9
42000,Pennsylvania,3,    Durable goods,48407.8,49684,50725,52334.1,54593.5,56465
42000,Pennsylvania,4,      Motor vehicles and parts,18012.3,19054.2,19377.4,19993.9,20702.6,20683.3
42000,Pennsylvania,5,      Furnishings and durable household equipment,10512,11026.2,11599.8,12178.1,12701.2,13315.2
42000,Pennsylvania,6,      Recreational goods and vehicles,12888.3,12546.6,12540.4,12817.6,13608.6,14741.4
42000,Pennsylvania,7,      Other durable goods,6995.1,7057,7207.4,7344.5,7581.1,7725.2
42000,Pennsylvania,8,    Nondurable goods,106692.8,105913.8,108112.5,111129,115793.9,118834.9
42000,Pennsylvania,9,      Food and beverages purchased for off-premises consumption,35103.4,35825.5,37013.7,37536,38283.8,39100.8
42000,Pennsylvania,10,      Clothing and footwear,13727.2,13889.7,14169,14119.3,14491.6,14544.8
42000,Pennsylvania,11,      Gasoline and other energy goods,16931.5,13172.5,11905,12935.5,14552.7,14066.3
42000,Pennsylvania,12,      Other nondurable goods,40930.7,43026.1,45024.8,46538.3,48465.7,51122.9
42000,Pennsylvania,13,  Services,345111,358335.7,369729.4,384134.6,403471.3,420021
42000,Pennsylvania,14,    Household consumption expenditures (for services),323652.2,336957.5,347116.7,360483.9,378335.8,394357.3
42000,Pennsylvania,15,      Housing and utilities,80126,83951,87187,90641,94511.2,98157.4
42000,Pennsylvania,16,      Health care,88499.2,92321.3,95286.7,98458.2,102841.8,105764.3
42000,Pennsylvania,17,      Transportation services,16598.6,17193.5,17631.6,18215.7,19227.2,19797
42000,Pennsylvania,18,      Recreation services,23293.1,24268.2,25283.3,25731.2,26988.7,28522.4
42000,Pennsylvania,19,      Food services and accommodations,28458.6,29980.2,30915.5,31466.9,32710.7,33585.9
42000,Pennsylvania,20,      Financial services and insurance,42326.9,43332.3,43180.4,46063.6,48620.4,51164.2
42000,Pennsylvania,21,      Other services,44349.8,45911,47632.2,49907.3,53435.8,57366.1
42000,Pennsylvania,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),21458.8,21378.2,22612.6,23650.7,25135.5,25663.7
42000,Pennsylvania,23,      Gross output of nonprofit institutions,61792.1,63776,66403.1,69222.1,72941.5,75767.9
42000,Pennsylvania,24,      Less: Receipts from sales of goods and services by nonprofit institutions,40333.3,42397.8,43790.5,45571.5,47806,50104.2
44000,Rhode Island,1,Personal consumption expenditures,41899.9,43553.6,44742,46362.9,48315.9,49838.1
44000,Rhode Island,2,  Goods,12060.1,12345.1,12614.7,13302.5,14085.5,14490.8
44000,Rhode Island,3,    Durable goods,3315.8,3431.5,3501.5,3644.9,3808.1,3892.6
44000,Rhode Island,4,      Motor vehicles and parts,1179.6,1225.2,1212.8,1251.1,1322,1314.4
44000,Rhode Island,5,      Furnishings and durable household equipment,737.3,770.6,825.2,895.8,945.7,988
44000,Rhode Island,6,      Recreational goods and vehicles,802.1,807.8,825.1,843.3,869.4,904.5
44000,Rhode Island,7,      Other durable goods,596.8,627.9,638.4,654.7,671,685.7
44000,Rhode Island,8,    Nondurable goods,8744.3,8913.6,9113.2,9657.6,10277.4,10598.2
44000,Rhode Island,9,      Food and beverages purchased for off-premises consumption,3055.8,3155.2,3248.1,3368.8,3517.4,3594.3
44000,Rhode Island,10,      Clothing and footwear,981.4,991.1,999.6,999.9,1029.2,1036.7
44000,Rhode Island,11,      Gasoline and other energy goods,1149.1,909.2,827.1,930.2,1121.7,1105.1
44000,Rhode Island,12,      Other nondurable goods,3557.9,3858.1,4038.4,4358.7,4609.1,4862.1
44000,Rhode Island,13,  Services,29839.8,31208.5,32127.3,33060.5,34230.4,35347.3
44000,Rhode Island,14,    Household consumption expenditures (for services),27964.1,29348.1,30192.9,31088.2,32209,33314.7
44000,Rhode Island,15,      Housing and utilities,8413.9,8858.7,9050.8,9246,9568.9,9797.4
44000,Rhode Island,16,      Health care,7309.9,7659.1,7782.1,7885.9,8024.8,8356.9
44000,Rhode Island,17,      Transportation services,1161.3,1220.3,1281.3,1347.9,1430.8,1483.6
44000,Rhode Island,18,      Recreation services,1708.6,1774.8,1847.6,1928.1,1964.7,2003.1
44000,Rhode Island,19,      Food services and accommodations,3039.9,3308.5,3558.6,3749.4,4017.5,4262.1
44000,Rhode Island,20,      Financial services and insurance,2759.8,2873.3,2916.4,3063.6,3170.5,3228.5
44000,Rhode Island,21,      Other services,3570.8,3653.4,3756,3867.4,4031.9,4183.2
44000,Rhode Island,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),1875.7,1860.4,1934.4,1972.2,2021.5,2032.6
44000,Rhode Island,23,      Gross output of nonprofit institutions,5246,5346.4,5445.2,5520.3,5614.7,5790.8
44000,Rhode Island,24,      Less: Receipts from sales of goods and services by nonprofit institutions,3370.3,3486,3510.8,3548.1,3593.3,3758.2
45000,South Carolina,1,Personal consumption expenditures,151105.8,156308.1,163229.1,170139.4,178612.8,185731.4
45000,South Carolina,2,  Goods,57233.8,57625.4,59452.2,61909.5,65115.5,67414.7
45000,South Carolina,3,    Durable goods,16568.2,17650.4,18645.8,19547.1,20270.7,21033.2
45000,South Carolina,4,      Motor vehicles and parts,6362.2,6925.3,7238.6,7550.6,7719.5,7776.1
45000,South Carolina,5,      Furnishings and durable household equipment,3728.1,3975.3,4257.7,4545.9,4813.1,5047.8
45000,South Carolina,6,      Recreational goods and vehicles,3861.2,4009.8,4333.8,4536.7,4725.8,5062.8
45000,South Carolina,7,      Other durable goods,2616.8,2740,2815.6,2913.9,3012.3,3146.6
45000,South Carolina,8,    Nondurable goods,40665.6,39975,40806.3,42362.4,44844.8,46381.5
45000,South Carolina,9,      Food and beverages purchased for off-premises consumption,13741.6,14081.5,14514.8,14673.4,15334.4,15798.4
45000,South Carolina,10,      Clothing and footwear,5094.1,5211.6,5394.2,5598.5,5917.4,6189.7
45000,South Carolina,11,      Gasoline and other energy goods,7792.5,5890,5306.5,5846.5,6632.6,6409.4
45000,South Carolina,12,      Other nondurable goods,14037.5,14791.9,15590.8,16243.9,16960.4,17984
45000,South Carolina,13,  Services,93872,98682.8,103777,108229.8,113497.3,118316.7
45000,South Carolina,14,    Household consumption expenditures (for services),90761.7,95740.9,100631.8,104915.5,109963.3,114728.9
45000,South Carolina,15,      Housing and utilities,25031.7,26545.1,28092,29170.1,30514.4,31792.8
45000,South Carolina,16,      Health care,25580.8,26466.5,27455.4,28154.8,29352.5,30325.2
45000,South Carolina,17,      Transportation services,3204,3430.4,3705.7,3902.9,4070.8,4267.7
45000,South Carolina,18,      Recreation services,5298.3,5682.9,5968,6316,6572.6,6800
45000,South Carolina,19,      Food services and accommodations,11416.5,12361,13245.1,13755.3,14294.6,14969.4
45000,South Carolina,20,      Financial services and insurance,9682.9,10095.1,10307,11129.1,12026.6,12820.6
45000,South Carolina,21,      Other services,10547.5,11159.8,11858.6,12487.3,13131.7,13753.1
45000,South Carolina,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),3110.3,2941.9,3145.2,3314.3,3534,3587.8
45000,South Carolina,23,      Gross output of nonprofit institutions,14702.6,15852.3,17239.6,18143,18535.6,18168.9
45000,South Carolina,24,      Less: Receipts from sales of goods and services by nonprofit institutions,11592.3,12910.4,14094.4,14828.7,15001.6,14581.1
46000,South Dakota,1,Personal consumption expenditures,32511.6,33953.7,35388.2,37250.4,39283.3,40797.7
46000,South Dakota,2,  Goods,11388.2,11383.2,11511.4,11857.4,12299.8,12421.6
46000,South Dakota,3,    Durable goods,4167.1,4432.7,4546.1,4670.6,4855.1,4941.6
46000,South Dakota,4,      Motor vehicles and parts,1688.9,1796.7,1829.9,1907.2,1966.2,1967.9
46000,South Dakota,5,      Furnishings and durable household equipment,795.8,840.3,861.4,878.4,930.1,972
46000,South Dakota,6,      Recreational goods and vehicles,1033.7,1120.7,1170.7,1201.8,1248.5,1294.5
46000,South Dakota,7,      Other durable goods,648.8,675,684.1,683.1,710.4,707.1
46000,South Dakota,8,    Nondurable goods,7221.1,6950.6,6965.3,7186.8,7444.7,7480
46000,South Dakota,9,      Food and beverages purchased for off-premises consumption,2292.4,2353.2,2394.5,2395.5,2430.5,2438.4
46000,South Dakota,10,      Clothing and footwear,803.4,833.3,862.7,872.2,909.6,919.3
46000,South Dakota,11,      Gasoline and other energy goods,1853.5,1434.4,1276.8,1414.2,1537.2,1447
46000,South Dakota,12,      Other nondurable goods,2271.8,2329.8,2431.3,2504.8,2567.3,2675.3
46000,South Dakota,13,  Services,21123.4,22570.5,23876.9,25393,26983.5,28376.1
46000,South Dakota,14,    Household consumption expenditures (for services),19987,21319.4,22504.5,23886.5,25402.8,26721.7
46000,South Dakota,15,      Housing and utilities,4390.1,4725.5,5026.7,5220.3,5470.3,5794.4
46000,South Dakota,16,      Health care,6556.1,6996.3,7288,7807.8,8332,8920
46000,South Dakota,17,      Transportation services,762.8,801.9,845.4,888.8,926.1,946.2
46000,South Dakota,18,      Recreation services,1154.4,1212.5,1252.6,1276.3,1330.5,1366.5
46000,South Dakota,19,      Food services and accommodations,2020.3,2165.6,2249,2268.5,2340,2378.3
46000,South Dakota,20,      Financial services and insurance,3364.1,3636.4,3986.6,4500.3,4965.5,5166.5
46000,South Dakota,21,      Other services,1739.1,1781.2,1856.2,1924.5,2038.3,2149.8
46000,South Dakota,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),1136.4,1251.1,1372.4,1506.5,1580.8,1654.4
46000,South Dakota,23,      Gross output of nonprofit institutions,3345.8,3688.3,4054.6,4506.7,4751.6,5100.6
46000,South Dakota,24,      Less: Receipts from sales of goods and services by nonprofit institutions,2209.4,2437.2,2682.3,3000.2,3170.8,3446.3
47000,Tennessee,1,Personal consumption expenditures,205817.7,214035.1,223767.3,234704.4,247060.9,256657.3
47000,Tennessee,2,  Goods,75397.7,76153,78022.8,81098.4,84986.5,87868
47000,Tennessee,3,    Durable goods,23409.6,24761.9,25920.5,27142.3,28393.8,29291
47000,Tennessee,4,      Motor vehicles and parts,9072.3,9928,10287.2,10575.6,11005.5,10892.1
47000,Tennessee,5,      Furnishings and durable household equipment,5210.6,5533.5,5926.9,6304.7,6655.7,6949
47000,Tennessee,6,      Recreational goods and vehicles,5981.2,6033.1,6364.7,6830.4,7173.2,7785.8
47000,Tennessee,7,      Other durable goods,3145.5,3267.2,3341.7,3431.7,3559.4,3664.1
47000,Tennessee,8,    Nondurable goods,51988.1,51391.1,52102.3,53956,56592.7,58576.9
47000,Tennessee,9,      Food and beverages purchased for off-premises consumption,17460.1,17570.4,17691.8,17796.4,18318.9,18811
47000,Tennessee,10,      Clothing and footwear,6411.9,6645.4,6825,7003.4,7275.1,7388.9
47000,Tennessee,11,      Gasoline and other energy goods,8160.8,6187.5,5594.9,6420.5,7405.3,7366.4
47000,Tennessee,12,      Other nondurable goods,19955.4,20987.8,21990.6,22735.8,23593.4,25010.6
47000,Tennessee,13,  Services,130420,137882.1,145744.5,153606,162074.4,168789.4
47000,Tennessee,14,    Household consumption expenditures (for services),126739.2,134308.9,141917.9,149601.8,157925.3,164706.2
47000,Tennessee,15,      Housing and utilities,35678,37252.2,39263.9,40923.3,43313.9,45519.2
47000,Tennessee,16,      Health care,37013.9,39313.3,40902.8,42278.8,43720.4,44966.3
47000,Tennessee,17,      Transportation services,4177.3,4531.6,4889,5130.4,5341.9,5653.3
47000,Tennessee,18,      Recreation services,7234.8,7675.7,8225.1,8912.3,9475.5,9596.4
47000,Tennessee,19,      Food services and accommodations,14477.9,15542.9,16686.6,17621,18871.7,19604.8
47000,Tennessee,20,      Financial services and insurance,14395.7,15234.7,16205.5,18021.1,19708.8,20808.5
47000,Tennessee,21,      Other services,13761.5,14758.6,15745.1,16714.8,17493.3,18557.7
47000,Tennessee,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),3680.8,3573.2,3826.6,4004.3,4149,4083.2
47000,Tennessee,23,      Gross output of nonprofit institutions,19705.7,21243.4,22045.8,23229.8,23977.9,24567.8
47000,Tennessee,24,      Less: Receipts from sales of goods and services by nonprofit institutions,16024.9,17670.2,18219.2,19225.5,19828.9,20484.6
48000,Texas,1,Personal consumption expenditures,932889.3,977046.3,1015767.1,1065724.1,1126372.3,1175840.6
48000,Texas,2,  Goods,334130.8,340741.8,347013.3,362472.6,381507.4,391694.3
48000,Texas,3,    Durable goods,111063.9,118660.9,121948.2,127247.9,134307.8,138549.6
48000,Texas,4,      Motor vehicles and parts,48290.9,51762.2,51855.8,53669.8,56018.8,55794.1
48000,Texas,5,      Furnishings and durable household equipment,23533.1,25685.6,27149.1,28040.1,29893.9,31061.5
48000,Texas,6,      Recreational goods and vehicles,24015.6,24819.8,26250.1,28305.6,30352.2,33249.3
48000,Texas,7,      Other durable goods,15224.2,16393.3,16693.1,17232.4,18042.9,18444.6
48000,Texas,8,    Nondurable goods,223067,222081,225065.2,235224.7,247199.6,253144.6
48000,Texas,9,      Food and beverages purchased for off-premises consumption,73533,75782,77121.2,79815.1,82679.9,84761.5
48000,Texas,10,      Clothing and footwear,32203.5,33120.7,34156.3,34509.2,36051.1,36488.9
48000,Texas,11,      Gasoline and other energy goods,38861.9,28990.5,25568.4,28450.7,32447.4,31667.8
48000,Texas,12,      Other nondurable goods,78468.5,84187.8,88219.3,92449.7,96021.2,100226.5
48000,Texas,13,  Services,598758.5,636304.5,668753.7,703251.5,744864.9,784146.3
48000,Texas,14,    Household consumption expenditures (for services),577622.8,615303,646039,679721.4,720234.5,759644.8
48000,Texas,15,      Housing and utilities,148856,158862.7,167345.9,177187.8,189647.6,199638.2
48000,Texas,16,      Health care,142589.7,154407.9,162950.4,167736.6,173470.5,182053.4
48000,Texas,17,      Transportation services,28205.1,28447.7,29592.6,31280.3,33807.8,35079.8
48000,Texas,18,      Recreation services,38347.2,40452.2,42758.8,44881.1,47107.9,49177.2
48000,Texas,19,      Food services and accommodations,66550.3,71742.6,74505.8,78405,82922.6,86797.5
48000,Texas,20,      Financial services and insurance,80446.1,85338.2,89379.7,96877.3,105028.8,112492.9
48000,Texas,21,      Other services,72628.4,76051.8,79505.7,83353.2,88249.4,94405.7
48000,Texas,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),21135.7,21001.5,22714.8,23530.2,24630.4,24501.5
48000,Texas,23,      Gross output of nonprofit institutions,86096.6,90763.6,96584.8,99998.4,103941.6,108466.9
48000,Texas,24,      Less: Receipts from sales of goods and services by nonprofit institutions,64960.9,69762.2,73870,76468.2,79311.2,83965.4
49000,Utah,1,Personal consumption expenditures,93615,98840.7,105031.3,111773.5,119867.3,126681.2
49000,Utah,2,  Goods,33146.2,34373.7,36157.3,38721,41973.4,43942.8
49000,Utah,3,    Durable goods,11840.3,12910.3,13959.9,15197.5,16448.2,17506.1
49000,Utah,4,      Motor vehicles and parts,3993.1,4374.5,4568.2,4938.3,5305.2,5372.8
49000,Utah,5,      Furnishings and durable household equipment,2714.2,2989.2,3250.5,3477,3814.7,4122.5
49000,Utah,6,      Recreational goods and vehicles,3518.5,3789.2,4298.4,4847,5277.2,5897.1
49000,Utah,7,      Other durable goods,1614.5,1757.4,1842.7,1935.3,2051.1,2113.7
49000,Utah,8,    Nondurable goods,21305.9,21463.4,22197.4,23523.5,25525.2,26436.6
49000,Utah,9,      Food and beverages purchased for off-premises consumption,7356,7583.8,7863.9,8153.5,8541,8853.5
49000,Utah,10,      Clothing and footwear,2827.3,2926.4,3049,3156.9,3412.6,3525.2
49000,Utah,11,      Gasoline and other energy goods,3717.1,2907.7,2643.9,3031.4,3487.4,3456.1
49000,Utah,12,      Other nondurable goods,7405.5,8045.4,8640.6,9181.7,10084.2,10601.8
49000,Utah,13,  Services,60468.8,64467,68874,73052.5,77893.9,82738.4
49000,Utah,14,    Household consumption expenditures (for services),58310.8,62370.9,66707.5,70773.6,75530.1,80435.6
49000,Utah,15,      Housing and utilities,17347.7,18463.2,19384.8,20256,21248.7,22343
49000,Utah,16,      Health care,13353.6,13894.8,14836.3,15503.5,16153.4,16861.7
49000,Utah,17,      Transportation services,3007.5,3102.8,3333.6,3491.7,3727.4,3925.4
49000,Utah,18,      Recreation services,4316.6,4717.5,5306,5677.5,6126.4,6554.1
49000,Utah,19,      Food services and accommodations,5903.8,6512.4,6947.1,7290.3,7787.8,8218.7
49000,Utah,20,      Financial services and insurance,8199.9,9048.7,9856.6,11096.3,12342.9,13634.1
49000,Utah,21,      Other services,6181.6,6631.6,7043,7458.3,8143.5,8898.6
49000,Utah,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),2158,2096.1,2166.5,2278.9,2363.8,2302.8
49000,Utah,23,      Gross output of nonprofit institutions,9449.5,9687.8,10570.2,10876.1,11319.8,12201.7
49000,Utah,24,      Less: Receipts from sales of goods and services by nonprofit institutions,7291.5,7591.7,8403.6,8597.2,8956,9898.9
